ar,sveitarfelag,hluti,heildarskuldir,eignir,tekjur,skatttekjur_an_jofnundarsjóðs,framlag_jofnunarsjods,gjold,afskriftir,fjarmagnslidir,eigid_fe,veltufjarmunir,skammtimakrofur_eigin_fyrirtaeki,handbaert_fe,skammtimaskuldir,fjarfestingarhreyfingar,nyjar_langtimaskuldir,launagjold,veltufe,mannfjoldi,nettoskuldir,skuldir_hlutf_tekjur,nettoskuldir_hlutf_tekjur,veltufjarhlutfall,eignahlutf,rekstrarnidurstada,rekstrarnidurstada_hlutf,framlegd,framlegd_hlutf,eiginfjarhlutfall,skuldahlutfall,skuldir_per_ibui,veltufe_hlutf_tekjur,handbaert_fe_per_ibui,hlutf_jofnunarsjods_tekjum,hlutf_jofnunarsjods_skottum,jofnunarsjodur_a_ibua,skattur_a_ibua,utgjold_jofnunarsjod,netto_jofnunarsjod,netto_jofnunarsjod_per_ibui,nyjar_fjarfestinga_skulda_hreyfingar,nyjar_fjarfestinga_skulda_hreyfingar_hlutf_skuldir,launagjold_per_ibui,launagjold_hlutf_gjold,visitala_2021,hlutf_jofnunarsjod_utgjold,skuldaaukning_2021,skuldaaukning,skuldaaukning_hlutf_tekjur,rekstrarnidurstada_kjortimabil,framlegd_kjortimabil,tekjur_kjortimabil,rekstur_3_ar_hlutf_tekjur,rekstrarnidurstada_hlutf_kjortimabil,rekstrarnidurstada_per_ibui_kjortimabil,framlegd_hlutf_kjortimabil,framlegd_per_ibui_kjortimabil
2003,Þingeyjarsveit,A-hluti,99006000,409721000,350490000,169792000,149572000,376693000,9697000,-865000,310715000,81109000,11016000,36150000,36767000,-9961000,14000000,165923000,-16111000,997,28913000,0.28247881537276387,0.08249308111501041,2.2060271439062205,4.1383451507989415,-27068000,-0.07722902222602641,-17371000,-0.04956204171303033,0.7583575164563203,0.24164248354367968,99303.91173520562,-0.04596707466689492,36258.77632898696,0.42675111986076636,0.4683433323730915,150022.0661985958,170302.90872617855,6168624,143403376,143834.8806419258,4039000,0.04079550734298931,166422.2668004012,0.4404727457106981,0.4585714285714286,8.523312527962065e-4,NA,0.20470757537537787,NA,-21760000,70501000,3425289000,NA,-0.006352748629385725,-24017.66004415011,0.020582496834573666,77815.67328918322
2004,Akrahreppur,A og B-hluti,7794000,211122000,69355000,37437000,28937000,56788000,5562000,3225000,203326000,86403000,0,78502000,6446000,520000,NA,15145000,21448000,230,-78609000,0.11237834330617835,-1.1334294571407972,13.404126590133416,27.087759815242496,15792000,0.22769807512075554,21354000,0.3078941676879821,0.9630734835782154,0.03692651642178457,33886.95652173913,0.3092495133732247,341313.04347826086,0.4172301924879244,0.4359689034863049,125813.04347826086,162769.5652173913,1220648,27716352,120505.87826086956,NA,NA,65847.82608695653,0.2666936676762696,0.46959183673469385,1.5408366706464116e-4,NA,0.17979653509884888,NA,49028799.99999997,67746699.99999997,592109000,NA,0.08280367297237497,244736.10648918455,0.11441592679726194,338169.8835274541
2004,Akrahreppur,A-hluti,7794000,211122000,69355000,37437000,28937000,56788000,5562000,3225000,203326000,86403000,0,78502000,6446000,520000,NA,15145000,21448000,230,-78609000,0.11237834330617835,-1.1334294571407972,13.404126590133416,27.087759815242496,15792000,0.22769807512075554,21354000,0.3078941676879821,0.9630734835782154,0.03692651642178457,33886.95652173913,0.3092495133732247,341313.04347826086,0.4172301924879244,0.4359689034863049,125813.04347826086,162769.5652173913,1220648,27716352,120505.87826086956,NA,NA,65847.82608695653,0.2666936676762696,0.46959183673469385,1.5408366706464116e-4,NA,0.17979653509884888,NA,49028799.99999997,67746699.99999997,592109000,NA,0.08280367297237497,244736.10648918455,0.11441592679726194,338169.8835274541
2004,Akraneskaupstaður,A og B-hluti,2315357000,5706881000,2051001000,1327931000,164940000,2062482000,141867000,81017000,3391524000,404134000,0,175803000,307708000,-121691000,NA,1038678000,348641000,5588,1911223000,1.12889120970687,0.9318488874456912,1.3133685182055714,2.464795277790855,69536000,0.033903445195784886,211403000,0.1030730848010313,0.5942867916818311,0.4057132083181689,414344.48818897636,0.16998577767636389,31460.808876163206,0.08041926844501782,0.1104850988464509,29516.82176091625,237639.76377952757,36097617.6,128842382.4,23056.97609162491,NA,NA,185876.5211166786,0.5036058496510515,0.46959183673469385,0.004556639827456507,NA,0.3590412177792747,NA,1344391399.999999,2025147599.999999,23841349600,0.027733956069256827,0.05638906448483936,181641.7852639163,0.08494265777638692,273619.29382093303
2004,Akraneskaupstaður,A-hluti,2180404000,5207079000,1907398000,1330738000,164940000,1923490000,93328000,102110000,3026675000,416146000,11412000,175669000,315960000,-78483000,NA,999679000,298387000,5588,1775670000,1.1431300651463407,0.9309383778319994,1.3170844410684897,2.3881257785254477,86018000,0.04509703795432311,179346000,0.09402652199488518,0.5812615863903736,0.4187384136096264,390193.98711524694,0.15643667446437504,31436.828919112384,0.08647382455051332,0.11027774694820677,29516.82176091625,238142.0901932713,33570204.800000004,131369795.19999999,23509.269005010734,NA,NA,178897.45884037222,0.5197214438338645,0.46959183673469385,0.004237601880062901,NA,0.3626281478357273,NA,1397494899.999999,1998232499.999999,20960346300,0.06897229267103187,0.06667327342773907,188816.64114573938,0.09533394493582384,269982.7733741667
2004,Akureyrarkaupstaður,A og B-hluti,13302783000,20782351000,9049736000,3818448000,578810000,8883183000,997787000,73365000,7479568000,2675279000,0,1488702000,2077080000,-1775924000,1064137000,4784572000,1555910000,16359,10627504000,1.4699636541883652,1.1743440913635492,1.2879999807421958,1.5622558828479725,239918000,0.02651104960409895,1237705000,0.13676697309181174,0.35989999399009287,0.6401000060099071,813178.2505043095,0.17192877228683798,91002.0172382175,0.0639587718359961,0.13162975654373704,35381.74705055321,233415.73445809647,159275353.60000002,419534646.4,25645.49461458524,-711787000,-0.053506623388504496,292473.37856837217,0.5386100905497501,0.46959183673469385,0.02010549360315619,NA,0.36811634315455977,NA,-1684398000,7396234000,108835648000,0.031541758435495226,-0.015476528425686408,-88703.88119437569,0.06795782573004022,389500.97424824897
2004,Akureyrarkaupstaður,A-hluti,8492581000,13696105000,6174736000,3849370000,578810000,6210294000,304303000,76232000,5203524000,1849399000,162914000,848845000,1630305000,-1135088000,891468000,3621964000,658080000,16359,6806096000,1.3753755626151467,1.1022489058641536,1.1343883506460448,1.6127140853881758,40674000,0.006587164212364707,344977000,0.05586910922183556,0.3799272858962457,0.6200727141037543,519138.150253683,0.1065762163758904,51888.562870591115,0.09373842055757525,0.13071058538722455,35381.74705055321,235305.94779632008,108675353.60000001,470134646.4,28738.593214744174,-243620000,-0.028686214473550502,221404.9758542698,0.5832194095802872,0.46959183673469385,0.01371820295632693,NA,0.340823102918646,NA,-2633304000,2154932000,82435771000,0.0012011925393831113,-0.03194370560323867,-138675.23302964875,0.02614073931570313,113483.17446942966
2004,Árneshreppur,A og B-hluti,1421000,62089000,27207000,12117000,8698000,26004000,1679000,988000,60667000,26360000,0,24141000,1421000,-3535000,NA,11635000,3877000,56,-24939000,0.052229205719116406,-0.916639100231558,18.550316678395497,43.69387755102041,2191000,0.0805307457639578,3870000,0.14224280516043666,0.9770973924527694,0.022902607547230613,25375,0.14250009188811702,431089.28571428574,0.31969713676627337,0.4178717271198655,155321.42857142858,216375,478843.2,8219156.8,146770.65714285715,NA,NA,207767.85714285713,0.4474311644362406,0.46959183673469385,6.0444875348968236e-5,NA,0.1346664139499621,NA,14267000,19998000,171732000,0.14618251305251379,0.08307712016397643,339690.4761904762,0.1164488854727133,476142.85714285716
2004,Árneshreppur,A-hluti,1120000,61148000,25509000,12117000,8698000,24161000,1234000,1035000,60027000,37320000,12723000,22765000,1120000,-3665000,NA,11635000,3625000,56,-23477000,0.04390607236661571,-0.9203418401348543,33.32142857142857,54.59642857142857,2383000,0.09341800933004038,3617000,0.14179309263397233,0.9816674298423497,0.01833257015765033,20000,0.142106707436591,406517.85714285716,0.3409776941471637,0.4178717271198655,155321.42857142858,216375,448958.4,8249041.6,147304.31428571427,NA,NA,207767.85714285713,0.48156119365920286,0.46959183673469385,5.6672485951293076e-5,NA,0.1061510757274192,NA,15461000,17759000,155406000,0.11985993874182584,0.09948779326409533,368119.04761904763,0.11427486712224753,422833.3333333333
2004,Ásahreppur,A og B-hluti,106820000,292645000,78811000,64027000,11268000,76092000,23662000,-6461000,185828000,34312000,0,48000,23038000,-964000,7000000,7610000,20024000,143,72508000,1.3553945515219956,0.9200238545380721,1.4893653963017623,2.739608687511702,-3742000,-0.04748068163073683,19920000,0.25275659489157604,0.6349946180525893,0.3650053819474107,746993.006993007,0.2540762076359899,335.6643356643357,0.14297496542360838,0.14965137127299288,78797.2027972028,447741.25874125876,1387073.6,9880926.4,69097.38741258741,6036000,0.056506272233664105,53216.78321678322,0.10001051358881353,0.46959183673469385,1.750917437103516e-4,NA,1.5170278637770898,NA,123156000,168078000,1057298000,0.46516279237152847,0.11648182442414533,495265.4155495979,0.1589693728731162,675916.890080429
2004,Ásahreppur,A-hluti,106820000,293185000,77755000,64046000,11268000,79139000,5743000,-2935000,186368000,35331000,719000,48000,23039000,-5201000,7000000,7610000,-97000,143,72208000,1.3738023278245772,0.9286605362999164,1.5335301011328617,2.744663920614117,-4319000,-0.05554626712108546,1424000,0.01831393479519002,0.6356668997390726,0.36433310026092736,746993.006993007,-0.0012475081988296572,335.6643356643357,0.1449167256125008,0.1496136176540882,78797.2027972028,447874.12587412586,1368488,9899512,69227.35664335664,1799000,0.016841415465268676,53216.78321678322,0.09615992115139185,0.46959183673469385,1.727456640849423e-4,NA,2.431152988301698,NA,110295000,140921000,1042099000,0.4863950884840694,0.10583927246835473,443545.5764075067,0.1352280349563717,566706.4343163539
2004,Bláskógabyggð,A og B-hluti,466045000,635962000,461233000,219029000,96561000,470940000,25684000,-31105000,169914000,113638000,1000,5228000,168507000,15705000,43000000,218743000,-23559000,907,352408000,1.0104329048441894,0.7640563446240837,0.67438147970114,1.3645935478333637,-40812000,-0.0884845620326386,-15128000,-0.03279904083185722,0.26717634072476026,0.7328236592752397,513831.31201764056,-0.05107830532507431,5764.057331863286,0.20935405749371794,0.3059697709052885,106461.96251378169,241487.32083792723,8117700.800000001,88443299.2,97511.90650496141,58705000,0.12596423092190667,241171.99558985667,0.4644816749479764,0.46959183673469385,0.0010247058180553044,NA,0.33744161411846824,NA,250349000,432081000,4633666000,-0.23260858280259072,0.05402827912067896,220961.16504854368,0.0932481969999564,381360.10591350397
2004,Bláskógabyggð,A-hluti,326892000,514081000,419119000,220341000,96561000,438262000,8521000,-4802000,187189000,114556000,11700000,4858000,153873000,-7742000,43000000,211015000,-33339000,907,224036000,0.7799503243708827,0.5345403095540885,0.7444840875267266,1.5726325514237118,-23945000,-0.05713174539927801,-15424000,-0.03680100401079407,0.36412355251409795,0.635876447485902,360410.1433296582,-0.07954542743230443,5356.119073869901,0.23039041417831213,0.3047030312210084,106461.96251378169,242933.8478500551,7376494.4,89184505.6,98329.1131201764,35258000,0.10785825287862658,232651.59867695702,0.4814813969725872,0.46959183673469385,9.311425629942375e-4,NA,0.23138226148604985,NA,140829000,230491000,4093892000,-0.09319845179128297,0.03439978387314565,124297.44042365401,0.05630119211742762,203434.2453662842
2004,Blönduósbær,A og B-hluti,1051654000,1118505000,445223000,213363000,76860000,439410000,47576000,-72736000,66851000,101829000,0,47116000,116191000,-556000,30000000,173179000,27875000,953,949825000,2.362083719843764,2.133369120642914,0.8763931801946795,1.0635674851234342,-66923000,-0.15031343843422285,-19347000,-0.04345462835477951,0.05976817269480244,0.9402318273051976,1103519.4123819517,0.06260907455365064,49439.664218258134,0.17263259085896282,0.26483083697708315,80650.57712486884,223885.6243441763,7835924.800000001,69024075.2,72428.20062959076,29444000,0.0279978015583072,181719.83210912906,0.39411711158143875,0.46959183673469385,9.891369404011353e-4,NA,0.6280567371989845,NA,-97570000,89164000,3504645000,-0.3636410360998027,-0.027840194941285066,-105595.23809523809,0.025441663848977572,96497.83549783549
2004,Blönduósbær,A-hluti,605043000,647735000,370316000,218375000,76860000,401976000,17705000,-21286000,42692000,103551000,2180000,46535000,119372000,7761000,30000000,157341000,-12248000,953,503672000,1.633855950053468,1.3601140647447045,0.8674647320979795,1.0705602742284432,-52946000,-0.14297518875770962,-35241000,-0.09516467017358148,0.06590966984955267,0.9340903301504473,634882.4763903463,-0.03307445533004245,48830.010493179434,0.2075524687024055,0.26033498738293226,80650.57712486884,229144.80587618047,6517561.600000001,70342438.4,73811.58279118573,37761000,0.062410440249701264,165100.73452256035,0.3914188906800406,0.46959183673469385,8.227185819725998e-4,NA,0.47036777035867466,NA,-105783000,18253000,3248850000,-0.28226657527412763,-0.03256013666374256,-114483.76623376623,0.005618295704633947,19754.329004329004
2004,Bolungarvíkurkaupstaður,A og B-hluti,900793000,885984000,398815000,207299000,59399000,411139000,28101000,-35539000,-14809000,168586000,0,65887000,23664000,-52203000,125000000,213054000,15318000,944,732207000,2.2586738211952913,1.8359565211940374,7.124154834347532,0.9835600409861089,-47863000,-0.12001303862693229,-19762000,-0.049551797199202635,-0.016714748799075377,1.0167147487990753,954229.8728813559,0.038408786028609754,69795.55084745762,0.14893873099055954,0.2227200803905541,62922.66949152543,219596.39830508476,7019144,52379856,55487.13559322034,72797000,0.08081434913459586,225692.7966101695,0.5182043055998093,0.46959183673469385,8.860338501965952e-4,NA,0.3950503421194124,NA,-18194000,173650000,3881128000,-0.43490064373337256,-0.004687812409175889,-19131.44058885384,0.044742147128360624,182597.26603575185
2004,Bolungarvíkurkaupstaður,A-hluti,343157000,709772000,327045000,210193000,59399000,347919000,12856000,9169000,366615000,178742000,39319000,65881000,18302000,-43929000,40000000,194036000,8961000,944,203734000,1.049265391612775,0.6229540277331865,9.766255054092449,2.068359380691637,-11705000,-0.03579018177926585,1151000,0.003519393355654421,0.5165250249375856,0.48347497506241444,363513.77118644066,0.027399899096454617,69789.19491525424,0.18162332400739958,0.22032923825632808,62922.66949152543,222662.07627118644,5755992,53643008,56825.220338983054,-3929000,-0.011449569730473223,205546.61016949153,0.5577045231792458,0.46959183673469385,7.265848589886175e-4,NA,0.2061380613265493,NA,-107253000,48000,3395410000,-0.20557472723195136,-0.03158764331847995,-112779.17981072555,1.4136731646546367e-5,50.473186119873816
2004,Borgarbyggð,A og B-hluti,1829226000,2507229000,1517709000,732110000,361214000,1413469000,68720000,-59563000,678011000,439775000,-1000,216264000,307726000,40413000,138114000,685750000,121386000,3471,1389450000,1.2052547622765628,0.9154917049315778,1.4291122622072883,1.370650209432842,44677000,0.029437131887601643,113397000,0.07471590403693988,0.2704224464538341,0.7295775535461659,527002.5929127053,0.07997975896565152,62305.96369922213,0.23799951110522505,0.330381478866283,104066.26332469028,210921.92451743013,26711678.400000002,334502321.6,96370.59106885624,178527000,0.09759701644302016,197565.54307116105,0.48515390150049276,0.46959183673469385,0.003371842956629075,NA,0.36938046656944284,NA,1033348000,1445758000,13315440000,-0.005971499758790922,0.07760524624045469,271838.3023500526,0.10857756108697872,380329.1827428972
2004,Borgarbyggð,A-hluti,1468313000,2130897000,1431158000,732110000,361214000,1341878000,48376000,-17525000,662587000,472426000,56805000,191670000,275140000,33215000,138114000,671540000,102373000,3471,1052692000,1.0259614941187485,0.7355526084471457,1.7170385985316565,1.4512552841253874,71755000,0.05013772064300378,120131000,0.08393971874523987,0.31094276260185266,0.6890572373981474,423023.04811293574,0.07153158491235768,55220.39757994814,0.2523928175645177,0.330381478866283,104066.26332469028,210921.92451743013,25188380.8,336025619.2,96809.45525785076,171329000,0.11668424920299691,193471.62201094785,0.5004478797625418,0.46959183673469385,0.0031795555156643026,NA,0.48084559697616525,NA,1004797000,1303159000,12045980000,0.04627788645409125,0.08341347071803207,264327.51666082075,0.10818206571818981,342816.2925289372
2004,Dalabyggð,A og B-hluti,338957000,511639000,353770000,137039000,108283000,362016000,17498000,-13215000,172681000,57641000,0,3933000,107097000,-12618000,NA,178199000,2578000,738,281316000,0.9581281623653787,0.7951946179721288,0.5382130218400142,1.5094510513132935,-21461000,-0.06066370805890833,-3963000,-0.011202193515560958,0.337505545902482,0.662494454097518,459291.3279132791,0.007287220510501173,5329.268292682927,0.30608304830822286,0.4413913142726702,146724.9322493225,185689.70189701897,6226352,102056648,138288.1409214092,NA,NA,241462.0596205962,0.4922406744453284,0.46959183673469385,7.859588911752304e-4,NA,0.5257935215261426,NA,138911000,243707000,2885467000,-0.08610161371463784,0.04814160064904572,210577.56442647803,0.08446015844229028,369439.61596766044
2004,Dalabyggð,A-hluti,228109000,367382000,314328000,138669000,108283000,305785000,13990000,-6070000,139272000,77887000,26123000,3131000,99424000,-28515000,NA,141351000,18653000,738,176345000,0.7257037234990201,0.5610222442798606,0.7833822819439974,1.6105546032817644,2473000,0.00786757781680283,16463000,0.05237522587869996,0.3790931509981436,0.6209068490018563,309090.7859078591,0.05934247028581609,4242.547425474255,0.3444904685551399,0.43847792283520687,146724.9322493225,187898.37398373985,5532172.800000001,102750827.2,139228.76314363143,NA,NA,191532.52032520325,0.4622561603741191,0.46959183673469385,6.983319284996688e-4,NA,0.4177055484343527,NA,-87340000,-27872000,2377690000,0.04376347867454693,-0.036733131737106184,-132400.20212228398,-0.011722301898060722,-42251.642243557355
2004,Dalvíkurbyggð,A og B-hluti,1365789000,1718064000,784469000,406969000,177837000,787067000,69396000,-65914000,352275000,205851000,0,104833000,168173000,-47126000,139956000,385607000,59843000,2021,1159938000,1.741036293339826,1.478628218578427,1.2240430984759743,1.2579278351194805,-68512000,-0.08733550975245676,884000,0.001126876906544427,0.2050418377895119,0.7949581622104881,675798.6145472538,0.07628472253205672,51871.845620979715,0.22669729460310095,0.3040957172122037,87994.55714992578,201370.113805047,13806654.4,164030345.6,81162.96170212765,92830000,0.06796803898698847,190800.09896091043,0.4899290657593318,0.46959183673469385,0.00174282835006174,NA,0.7063586756676664,NA,509747000,976045000,7481213000,-0.3368562966511254,0.06813694517185916,268853.9029535865,0.1304661423221074,514791.6666666667
2004,Dalvíkurbyggð,A-hluti,810689000,1036178000,681482000,411852000,177837000,721568000,30796000,-22903000,225489000,193471000,7051000,104833000,199065000,-22327000,110500000,365525000,1604000,2021,624269000,1.1895970840022188,0.9160462051822352,0.9718986260769096,1.2781448866334686,-62989000,-0.09242944054281697,-32193000,-0.04723969231762541,0.21761608526720314,0.7823839147327969,401132.60761999013,0.0023536938613198883,51871.845620979715,0.2609562688376215,0.30157761124931953,87994.55714992578,203786.2444334488,11994083.200000001,165842916.8,82059.83018307769,88173000,0.10876303983401774,180863.43394359227,0.5065704133220985,0.46959183673469385,0.0015140256015939125,NA,0.48903118392756423,NA,315488000,589725000,6388863000,-0.20683050269760436,0.04938093053490113,166396.62447257384,0.09230515664524346,311036.39240506326
2004,Eyja- og Miklaholtshreppur,A og B-hluti,1622000,73093000,41763000,27022000,13530000,38098000,941000,1724000,71471000,29247000,0,22811000,1622000,2600000,NA,1694000,5822000,129,-27625000,0.038838206067571775,-0.6614706797883294,18.031442663378545,45.06350184956843,5389000,0.12903766491870794,6330000,0.15156957115149775,0.97780909252596,0.022190907474039956,12573.643410852714,0.1394056940353902,176829.4573643411,0.32397097909632927,0.33364568948510553,104883.72093023256,209472.86821705426,735028.8,12794971.2,99185.82325581394,NA,NA,13131.782945736433,0.04446427633996535,0.46959183673469385,9.27834501855758e-5,NA,0.06025260029717682,NA,9477000,20242000,493133000,0.6018973404386441,0.01921793917665214,76840.54054054055,0.04104774979569406,164124.32432432432
2004,Eyja- og Miklaholtshreppur,A-hluti,1622000,73093000,41763000,27022000,13530000,38098000,941000,1724000,71471000,29247000,0,22811000,1622000,2600000,NA,1694000,5822000,129,-27625000,0.038838206067571775,-0.6614706797883294,18.031442663378545,45.06350184956843,5389000,0.12903766491870794,6330000,0.15156957115149775,0.97780909252596,0.022190907474039956,12573.643410852714,0.1394056940353902,176829.4573643411,0.32397097909632927,0.33364568948510553,104883.72093023256,209472.86821705426,735028.8,12794971.2,99185.82325581394,NA,NA,13131.782945736433,0.04446427633996535,0.46959183673469385,9.27834501855758e-5,NA,0.06025036217079603,NA,16555000,22357000,485768000,0.6018973404386441,0.034080054676306384,134229.72972972973,0.046024027931028805,181272.972972973
2004,Eyjafjarðarsveit,A og B-hluti,146849000,556394000,367184000,185331000,126356000,336136000,17677000,-11360000,409547000,48060000,-1000,9643000,34896000,-20619000,NA,175072000,42066000,956,98788000,0.3999330036167153,0.26904222406205064,1.377235213204952,3.7888851813767883,19688000,0.05361889406945836,37365000,0.10176096997690531,0.7360737175454803,0.26392628245451966,153607.74058577407,0.11456381541679377,10086.820083682009,0.3441217482243235,0.4053938726992143,132171.5481171548,193860.87866108786,6462438.4,119893561.6,125411.67531380753,NA,NA,183129.7071129707,0.5208368041507009,0.46959183673469385,8.157603230836018e-4,NA,0.7031819378935523,NA,235732000,345719000,3361144000,0.03141341849008055,0.07013445422153886,225580.86124401915,0.1028575389807756,330831.5789473684
2004,Eyjafjarðarsveit,A-hluti,93824000,517287000,358631000,185580000,126356000,330330000,13944000,-2612000,423464000,58074000,8644000,9643000,33929000,-19963000,NA,174774000,39698000,956,44394000,0.26161709389316595,0.12378740265063533,1.711633116213269,5.51337610845839,25689000,0.07163072907807747,39633000,0.11051191893617673,0.818624863953666,0.18137513604633404,98142.25941422595,0.11069316372538905,10086.820083682009,0.35232871670324095,0.4050702708247846,132171.5481171548,194121.33891213388,6311905.600000001,120044094.4,125569.13640167365,NA,NA,182817.99163179917,0.5290890927254563,0.46959183673469385,7.967584111175737e-4,NA,0.623784164721995,NA,228871000,325785000,3311966000,0.0740201289171068,0.06910427220569293,219015.3110047847,0.09836604602825029,311755.980861244
2004,Fjallabyggð,A og B-hluti,1906604000,2232532000,1059635000,567902000,162160000,1109771000,93576000,-100502000,325928000,236383000,1000,20692000,256695000,-48334000,240000000,590024000,60817000,2428,1670222000,1.7993025900427977,1.5762238884144069,0.9208710726737958,1.1709468772749874,-150638000,-0.14216027216919033,-57062000,-0.05385061837330779,0.14599029263634294,0.854009707363657,785257.0016474464,0.057394291430539764,8522.240527182867,0.15303382768594848,0.2221181214746145,66787.47940691927,233897.03459637563,18649576,143510424,59106.43492586491,191666000,0.10052742992252194,243008.23723228995,0.5316628385495746,0.46959183673469385,0.0023541553824531908,NA,0.9274958200508161,NA,747711000,1242600000,9137553000,-0.29001811788835574,0.08182836258241129,372118.9449236895,0.13598826731839475,618414.0676841408
2004,Fjallabyggð,A-hluti,1366088000,1305784000,938748000,571166000,162160000,1000712000,33611000,-29071000,-60301000,289217000,42635000,19614000,215282000,-56540000,211000000,549393000,54871000,2428,1119506000,1.4552233400230945,1.1925522078342643,1.3434332642766231,0.9558564309180668,-91035000,-0.09697490700379655,-57424000,-0.061170836049717285,-0.04617991949663957,1.0461799194966395,562639.2092257001,0.05845125635420795,8078.253706754531,0.1727407142278865,0.22112948402211294,66787.47940691927,235241.35090609555,16521964.8,145638035.2,59982.71630971993,154460000,0.11306738658124513,226273.88797364087,0.549002110497326,0.46959183673469385,0.002085584807001626,NA,0.7464741477573886,NA,486203000,842283000,7243593000,-0.21603906538976375,0.06712179991338553,241972.29595222298,0.11627972471672553,419185.30192435306
2004,Fjarðabyggð,A og B-hluti,4837714000,5552558000,2163855000,1034565000,255408000,2209660000,198914000,-116356000,714846000,646679000,-1000,78145000,975798000,-770961000,1211905000,1080241000,119915000,4319,4191034000,2.235692317646053,1.93683680283568,0.6627181035419216,1.1477648327288468,-162161000,-0.07494078854636747,36753000,0.016984964334486367,0.12874174389533616,0.8712582561046638,1120100.486223663,0.055417299218293276,18093.308636258393,0.1180337869219518,0.1979948417525018,59135.911090530215,239538.08752025932,38083848,217324152,50318.16438990507,440944000,0.09114718232619787,250113.68372308405,0.48887204366282594,0.46959183673469385,0.004807363757424254,NA,0.4756507573155783,NA,1531647000,4187638000,34047093000,-0.2738796126981635,0.044986131415096144,303551.9001139573,0.12299546395928722,829933.7065847495
2004,Fjarðabyggð,A-hluti,2892333000,3291601000,1599953000,1041237000,255408000,1724980000,72440000,-26542000,399269000,775080000,244055000,67440000,903846000,-120576000,528158000,969874000,-15523000,4319,2361308000,1.8077612279860722,1.475860853412569,0.8575354651124196,1.1380435793527233,-151569000,-0.09473340779385395,-79129000,-0.04945707780166042,0.12129933123729152,0.8787006687627085,669676.5454966427,-0.009702160000950028,15614.725630933086,0.15963468926899727,0.19697604201612623,59135.911090530215,241082.889557768,28159172.8,227248827.2,52616.07483213706,407582000,0.14091807547747787,224559.85181755037,0.5622523159688808,0.46959183673469385,0.0035545616807883184,NA,0.28924359707205577,NA,-938027000,457452000,24883630000,-0.2569583964193661,-0.03769654990047674,-185904.37496903335,0.018383652224374016,90660.85319328148
2004,Fljótsdalshreppur,A og B-hluti,88781000,214534000,119721000,96591000,7608000,53502000,3957000,1180000,125754000,76784000,0,44637000,12082000,-47976000,18411000,7509000,70807000,100,11997000,0.7415658071683331,0.10020798356178114,6.355239198808144,2.416440454601773,67399000,0.5629672321480776,71356000,0.5960190776889601,0.5861728210912955,0.41382717890870446,887810,0.5914334160255929,446370,0.06354774851529807,0.0730141364120577,76080,965910,2107089.6,5500910.4,55009.10400000001,-29565000,-0.3330104414232775,75090,0.14034989346192667,0.46959183673469385,2.6598011253184205e-4,NA,3.052152090209021,NA,-22136000,82645000,663438000,0.6314711221036987,-0.03336558955019158,-281389.83050847455,0.12457079636680443,1050572.033898305
2004,Fljótsdalshreppur,A-hluti,79991000,208270000,119346000,96591000,7608000,53099000,3636000,2122000,128279000,77908000,1124000,44637000,11724000,-48197000,18411000,7509000,70724000,100,3207000,0.6702444991872372,0.02687144939922578,6.64517229614466,2.603667912640172,68369000,0.5728637742362542,72005000,0.6033298141538049,0.615926441638258,0.38407355836174195,799910,0.5925963165920936,446370,0.06374742345784526,0.0730141364120577,76080,965910,2100489.6,5507510.4,55075.10400000001,-29786000,-0.37236689127526845,75090,0.14141509256294846,0.46959183673469385,2.651469876648643e-4,NA,3.850348977135981,NA,-20946000,83262000,661713000,0.666957371934294,-0.031654206582007606,-266262.71186440677,0.12582796469164123,1058415.2542372881
2004,Flóahreppur,A og B-hluti,94121000,323118000,190542000,91911000,79355000,172631000,7903000,-2195000,228998000,97403000,0,66359000,32697000,-8426000,7950000,56850000,25922000,510,-3282000,0.49396458523580106,-0.01722454891834871,2.97895831421843,3.433006449145249,15716000,0.08248050298621826,23619000,0.12395692288314387,0.7087132255089472,0.2912867744910528,184550.98039215687,0.13604349697179624,130115.6862745098,0.41646985966348626,0.46334357081966066,155598.03921568627,180217.64705882352,3353539.2,76001460.8,149022.47215686273,-476000,-0.00505731983298095,111470.58823529411,0.3293151288007368,0.46959183673469385,4.2332074240978814e-4,NA,0.3788007453586133,NA,63112000,122391000,2266272000,0.02398720362332484,0.02784837830586973,94762.76276276277,0.054005432710636674,183770.27027027027
2004,Flóahreppur,A-hluti,94122000,325312000,189024000,91964000,79355000,172075000,7601000,-1091000,231192000,102171000,3530000,66359000,32697000,-7776000,7950000,56850000,25272000,510,-4519000,0.4979367699339766,-0.02390701709835788,3.124782090100009,3.4562801470431994,15858000,0.08389410868461147,23459000,0.12410593363805654,0.7106777493606138,0.2893222506393862,184552.9411764706,0.13369730827831386,130115.6862745098,0.4198144151007279,0.4632002288129163,155598.03921568627,180321.568627451,3326822.4000000004,76028177.6,149074.85803921567,174000,0.001848664499266909,111470.58823529411,0.3303791951184077,0.46959183673469385,4.1994825294826234e-4,NA,0.41419462156917103,NA,79457000,126856000,2199402000,0.03792557892835752,0.036126638058890555,119304.80480480481,0.05767749597390563,190474.47447447447
